source,unit,location_name,location_type,variable_name,variable_desc,collected_on,medium,value
GardenRoots,mg/kg,"34.54,-109.33",centroid,aluminum,,2015-01-01,Garden Soil,8239.0
GardenRoots,mg/kg,"34.54,-109.33",centroid,arsenic,,2015-01-01,Garden Soil,7.626
GardenRoots,mg/kg,"34.54,-109.33",centroid,barium,,2015-01-01,Garden Soil,400.9
GardenRoots,mg/kg,"34.54,-109.33",centroid,beryllium,,2015-01-01,Garden Soil,1.18
GardenRoots,mg/kg,"34.54,-109.33",centroid,cadmium,,2015-01-01,Garden Soil,0.3001
GardenRoots,mg/kg,"34.54,-109.33",centroid,chromium,,2015-01-01,Garden Soil,22.42
GardenRoots,mg/kg,"34.54,-109.33",centroid,manganese,,2015-01-01,Garden Soil,407.0
GardenRoots,mg/kg,"34.54,-109.33",centroid,nickel,,2015-01-01,Garden Soil,12.69
GardenRoots,mg/kg,"34.54,-109.33",centroid,lead,,2015-01-01,Garden Soil,54.7
GardenRoots,mg/kg,"34.54,-109.33",centroid,zinc,,2015-01-01,Garden Soil,111.2
GardenRoots,mg/kg,"34.54,-109.33",centroid,copper,,2015-01-01,Garden Soil,23.28
GardenRoots,mg/kg,"34.54,-109.33",centroid,aluminum,,2015-01-01,Yard Soil,12250.0
GardenRoots,mg/kg,"34.54,-109.33",centroid,arsenic,,2015-01-01,Yard Soil,9.426
GardenRoots,mg/kg,"34.54,-109.33",centroid,barium,,2015-01-01,Yard Soil,1576.0
GardenRoots,mg/kg,"34.54,-109.33",centroid,beryllium,,2015-01-01,Yard Soil,0.6123
GardenRoots,mg/kg,"34.54,-109.33",centroid,cadmium,,2015-01-01,Yard Soil,0.1462
GardenRoots,mg/kg,"34.54,-109.33",centroid,chromium,,2015-01-01,Yard Soil,19.95
GardenRoots,mg/kg,"34.54,-109.33",centroid,manganese,,2015-01-01,Yard Soil,502.7
GardenRoots,mg/kg,"34.54,-109.33",centroid,nickel,,2015-01-01,Yard Soil,14.55
GardenRoots,mg/kg,"34.54,-109.33",centroid,lead,,2015-01-01,Yard Soil,13.92
GardenRoots,mg/kg,"34.54,-109.33",centroid,zinc,,2015-01-01,Yard Soil,68.74
GardenRoots,mg/kg,"34.54,-109.33",centroid,copper,,2015-01-01,Yard Soil,21.4
GardenRoots,mg/kg,"34.32,-109.27",centroid,aluminum,,2015-01-01,Garden Soil,8180.0
GardenRoots,mg/kg,"34.32,-109.27",centroid,arsenic,,2015-01-01,Garden Soil,5.466
GardenRoots,mg/kg,"34.32,-109.27",centroid,barium,,2015-01-01,Garden Soil,191.3
GardenRoots,mg/kg,"34.32,-109.27",centroid,beryllium,,2015-01-01,Garden Soil,0.7374
GardenRoots,mg/kg,"34.32,-109.27",centroid,cadmium,,2015-01-01,Garden Soil,0.5529
GardenRoots,mg/kg,"34.32,-109.27",centroid,chromium,,2015-01-01,Garden Soil,57.6
GardenRoots,mg/kg,"34.32,-109.27",centroid,manganese,,2015-01-01,Garden Soil,388.9
GardenRoots,mg/kg,"34.32,-109.27",centroid,nickel,,2015-01-01,Garden Soil,23.8
GardenRoots,mg/kg,"34.32,-109.27",centroid,lead,,2015-01-01,Garden Soil,253.8
GardenRoots,mg/kg,"34.32,-109.27",centroid,zinc,,2015-01-01,Garden Soil,215.4
GardenRoots,mg/kg,"34.32,-109.27",centroid,copper,,2015-01-01,Garden Soil,116.0
GardenRoots,mg/kg,"34.12,-109.27",centroid,aluminum,,2015-01-01,Yard Soil,10890.0
GardenRoots,mg/kg,"34.12,-109.27",centroid,arsenic,,2015-01-01,Yard Soil,2.829
GardenRoots,mg/kg,"34.12,-109.27",centroid,barium,,2015-01-01,Yard Soil,286.4
GardenRoots,mg/kg,"34.12,-109.27",centroid,beryllium,,2015-01-01,Yard Soil,0.6141
GardenRoots,mg/kg,"34.12,-109.27",centroid,cadmium,,2015-01-01,Yard Soil,0.3246
GardenRoots,mg/kg,"34.12,-109.27",centroid,chromium,,2015-01-01,Yard Soil,20.66
GardenRoots,mg/kg,"34.12,-109.27",centroid,manganese,,2015-01-01,Yard Soil,627.8
GardenRoots,mg/kg,"34.12,-109.27",centroid,nickel,,2015-01-01,Yard Soil,51.02
GardenRoots,mg/kg,"34.12,-109.27",centroid,lead,,2015-01-01,Yard Soil,17.83
GardenRoots,mg/kg,"34.12,-109.27",centroid,zinc,,2015-01-01,Yard Soil,105.9
GardenRoots,mg/kg,"34.12,-109.27",centroid,copper,,2015-01-01,Yard Soil,25.73
GardenRoots,mg/kg,"34.77,-109.60",centroid,aluminum,,2015-01-01,Yard Soil,9160.0
GardenRoots,mg/kg,"34.77,-109.60",centroid,arsenic,,2015-01-01,Yard Soil,9.279
GardenRoots,mg/kg,"34.77,-109.60",centroid,barium,,2015-01-01,Yard Soil,338.1
GardenRoots,mg/kg,"34.77,-109.60",centroid,beryllium,,2015-01-01,Yard Soil,1.183
GardenRoots,mg/kg,"34.77,-109.60",centroid,cadmium,,2015-01-01,Yard Soil,0.2023
GardenRoots,mg/kg,"34.77,-109.60",centroid,chromium,,2015-01-01,Yard Soil,24.37
GardenRoots,mg/kg,"34.77,-109.60",centroid,manganese,,2015-01-01,Yard Soil,417.2
GardenRoots,mg/kg,"34.77,-109.60",centroid,nickel,,2015-01-01,Yard Soil,16.36
GardenRoots,mg/kg,"34.77,-109.60",centroid,lead,,2015-01-01,Yard Soil,6.517
GardenRoots,mg/kg,"34.77,-109.60",centroid,zinc,,2015-01-01,Yard Soil,43.03
GardenRoots,mg/kg,"34.77,-109.60",centroid,copper,,2015-01-01,Yard Soil,18.44
GardenRoots,mg/kg,"34.77,-109.60",centroid,aluminum,,2015-01-01,Garden Soil,7829.0
GardenRoots,mg/kg,"34.77,-109.60",centroid,arsenic,,2015-01-01,Garden Soil,2.881
GardenRoots,mg/kg,"34.77,-109.60",centroid,barium,,2015-01-01,Garden Soil,207.1
GardenRoots,mg/kg,"34.77,-109.60",centroid,beryllium,,2015-01-01,Garden Soil,0.6838
GardenRoots,mg/kg,"34.77,-109.60",centroid,cadmium,,2015-01-01,Garden Soil,0.2105
GardenRoots,mg/kg,"34.77,-109.60",centroid,chromium,,2015-01-01,Garden Soil,18.6
GardenRoots,mg/kg,"34.77,-109.60",centroid,manganese,,2015-01-01,Garden Soil,234.8
GardenRoots,mg/kg,"34.77,-109.60",centroid,nickel,,2015-01-01,Garden Soil,11.32
GardenRoots,mg/kg,"34.77,-109.60",centroid,lead,,2015-01-01,Garden Soil,5.705
GardenRoots,mg/kg,"34.77,-109.60",centroid,zinc,,2015-01-01,Garden Soil,33.57
GardenRoots,mg/kg,"34.77,-109.60",centroid,copper,,2015-01-01,Garden Soil,18.5
GardenRoots,mg/kg,"31.42,-110.19",centroid,aluminum,,2015-01-01,Garden Soil,7982.0
GardenRoots,mg/kg,"31.42,-110.19",centroid,arsenic,,2015-01-01,Garden Soil,3.92
GardenRoots,mg/kg,"31.42,-110.19",centroid,barium,,2015-01-01,Garden Soil,100.5
GardenRoots,mg/kg,"31.42,-110.19",centroid,beryllium,,2015-01-01,Garden Soil,0.6969
GardenRoots,mg/kg,"31.42,-110.19",centroid,cadmium,,2015-01-01,Garden Soil,0.3268
GardenRoots,mg/kg,"31.42,-110.19",centroid,chromium,,2015-01-01,Garden Soil,21.72
GardenRoots,mg/kg,"31.42,-110.19",centroid,manganese,,2015-01-01,Garden Soil,589.3
GardenRoots,mg/kg,"31.42,-110.19",centroid,nickel,,2015-01-01,Garden Soil,8.016
GardenRoots,mg/kg,"31.42,-110.19",centroid,lead,,2015-01-01,Garden Soil,23.49
GardenRoots,mg/kg,"31.42,-110.19",centroid,zinc,,2015-01-01,Garden Soil,37.0
GardenRoots,mg/kg,"31.42,-110.19",centroid,copper,,2015-01-01,Garden Soil,34.98
GardenRoots,mg/kg,"31.42,-110.19",centroid,aluminum,,2015-01-01,Yard Soil,8038.0
GardenRoots,mg/kg,"31.42,-110.19",centroid,arsenic,,2015-01-01,Yard Soil,3.483
GardenRoots,mg/kg,"31.42,-110.19",centroid,barium,,2015-01-01,Yard Soil,103.0
GardenRoots,mg/kg,"31.42,-110.19",centroid,beryllium,,2015-01-01,Yard Soil,0.6865
GardenRoots,mg/kg,"31.42,-110.19",centroid,cadmium,,2015-01-01,Yard Soil,0.419
GardenRoots,mg/kg,"31.42,-110.19",centroid,chromium,,2015-01-01,Yard Soil,19.91
GardenRoots,mg/kg,"31.42,-110.19",centroid,manganese,,2015-01-01,Yard Soil,637.5
GardenRoots,mg/kg,"31.42,-110.19",centroid,nickel,,2015-01-01,Yard Soil,8.384
GardenRoots,mg/kg,"31.42,-110.19",centroid,lead,,2015-01-01,Yard Soil,30.66
GardenRoots,mg/kg,"31.42,-110.19",centroid,zinc,,2015-01-01,Yard Soil,51.92
GardenRoots,mg/kg,"31.42,-110.19",centroid,copper,,2015-01-01,Yard Soil,41.88
GardenRoots,mg/kg,"31.41,-110.36",centroid,aluminum,,2015-01-01,Garden Soil,10900.0
GardenRoots,mg/kg,"31.41,-110.36",centroid,arsenic,,2015-01-01,Garden Soil,3.509
GardenRoots,mg/kg,"31.41,-110.36",centroid,barium,,2015-01-01,Garden Soil,214.5
GardenRoots,mg/kg,"31.41,-110.36",centroid,beryllium,,2015-01-01,Garden Soil,0.5147
GardenRoots,mg/kg,"31.41,-110.36",centroid,cadmium,,2015-01-01,Garden Soil,0.6175
GardenRoots,mg/kg,"31.41,-110.36",centroid,chromium,,2015-01-01,Garden Soil,24.1
GardenRoots,mg/kg,"31.41,-110.36",centroid,manganese,,2015-01-01,Garden Soil,485.4
GardenRoots,mg/kg,"31.41,-110.36",centroid,nickel,,2015-01-01,Garden Soil,11.12
GardenRoots,mg/kg,"31.41,-110.36",centroid,lead,,2015-01-01,Garden Soil,25.91
GardenRoots,mg/kg,"31.41,-110.36",centroid,zinc,,2015-01-01,Garden Soil,342.7
GardenRoots,mg/kg,"31.41,-110.36",centroid,copper,,2015-01-01,Garden Soil,106.0
GardenRoots,mg/kg,"31.41,-110.36",centroid,aluminum,,2015-01-01,Yard Soil,7697.0
GardenRoots,mg/kg,"31.41,-110.36",centroid,arsenic,,2015-01-01,Yard Soil,2.326
GardenRoots,mg/kg,"31.41,-110.36",centroid,barium,,2015-01-01,Yard Soil,90.91
GardenRoots,mg/kg,"31.41,-110.36",centroid,beryllium,,2015-01-01,Yard Soil,0.7759
GardenRoots,mg/kg,"31.41,-110.36",centroid,cadmium,,2015-01-01,Yard Soil,0.3147
GardenRoots,mg/kg,"31.41,-110.36",centroid,chromium,,2015-01-01,Yard Soil,21.17
GardenRoots,mg/kg,"31.41,-110.36",centroid,manganese,,2015-01-01,Yard Soil,508.5
GardenRoots,mg/kg,"31.41,-110.36",centroid,nickel,,2015-01-01,Yard Soil,6.8
GardenRoots,mg/kg,"31.41,-110.36",centroid,lead,,2015-01-01,Yard Soil,35.9
GardenRoots,mg/kg,"31.41,-110.36",centroid,zinc,,2015-01-01,Yard Soil,72.91
GardenRoots,mg/kg,"31.41,-110.36",centroid,copper,,2015-01-01,Yard Soil,21.4
GardenRoots,mg/kg,"32.38,-109.90",centroid,aluminum,,2015-01-01,Garden Soil,11810.0
GardenRoots,mg/kg,"32.38,-109.90",centroid,arsenic,,2015-01-01,Garden Soil,8.767
GardenRoots,mg/kg,"32.38,-109.90",centroid,barium,,2015-01-01,Garden Soil,210.7
GardenRoots,mg/kg,"32.38,-109.90",centroid,beryllium,,2015-01-01,Garden Soil,0.8298
GardenRoots,mg/kg,"32.38,-109.90",centroid,cadmium,,2015-01-01,Garden Soil,0.8043
GardenRoots,mg/kg,"32.38,-109.90",centroid,chromium,,2015-01-01,Garden Soil,37.12
GardenRoots,mg/kg,"32.38,-109.90",centroid,manganese,,2015-01-01,Garden Soil,638.5
GardenRoots,mg/kg,"32.38,-109.90",centroid,nickel,,2015-01-01,Garden Soil,22.53
GardenRoots,mg/kg,"32.38,-109.90",centroid,lead,,2015-01-01,Garden Soil,45.36
GardenRoots,mg/kg,"32.38,-109.90",centroid,zinc,,2015-01-01,Garden Soil,304.5
GardenRoots,mg/kg,"32.38,-109.90",centroid,copper,,2015-01-01,Garden Soil,100.6
GardenRoots,mg/kg,"32.38,-109.90",centroid,aluminum,,2015-01-01,Yard Soil,8795.0
GardenRoots,mg/kg,"32.38,-109.90",centroid,arsenic,,2015-01-01,Yard Soil,1.872
GardenRoots,mg/kg,"32.38,-109.90",centroid,barium,,2015-01-01,Yard Soil,158.1
GardenRoots,mg/kg,"32.38,-109.90",centroid,beryllium,,2015-01-01,Yard Soil,0.7132
GardenRoots,mg/kg,"32.38,-109.90",centroid,cadmium,,2015-01-01,Yard Soil,0.2455
GardenRoots,mg/kg,"32.38,-109.90",centroid,chromium,,2015-01-01,Yard Soil,20.98
GardenRoots,mg/kg,"32.38,-109.90",centroid,manganese,,2015-01-01,Yard Soil,421.3
GardenRoots,mg/kg,"32.38,-109.90",centroid,nickel,,2015-01-01,Yard Soil,9.864
GardenRoots,mg/kg,"32.38,-109.90",centroid,lead,,2015-01-01,Yard Soil,14.37
GardenRoots,mg/kg,"32.38,-109.90",centroid,zinc,,2015-01-01,Yard Soil,37.8
GardenRoots,mg/kg,"32.38,-109.90",centroid,copper,,2015-01-01,Yard Soil,17.42
GardenRoots,mg/kg,"31.41,-110.36",centroid,aluminum,,2015-01-01,Garden Soil,8685.0
GardenRoots,mg/kg,"31.41,-110.36",centroid,arsenic,,2015-01-01,Garden Soil,3.262
GardenRoots,mg/kg,"31.41,-110.36",centroid,barium,,2015-01-01,Garden Soil,154.1
GardenRoots,mg/kg,"31.41,-110.36",centroid,beryllium,,2015-01-01,Garden Soil,0.9834
GardenRoots,mg/kg,"31.41,-110.36",centroid,cadmium,,2015-01-01,Garden Soil,1.159
GardenRoots,mg/kg,"31.41,-110.36",centroid,chromium,,2015-01-01,Garden Soil,26.21
GardenRoots,mg/kg,"31.41,-110.36",centroid,manganese,,2015-01-01,Garden Soil,619.6
GardenRoots,mg/kg,"31.41,-110.36",centroid,nickel,,2015-01-01,Garden Soil,10.84
GardenRoots,mg/kg,"31.41,-110.36",centroid,lead,,2015-01-01,Garden Soil,111.5
GardenRoots,mg/kg,"31.41,-110.36",centroid,zinc,,2015-01-01,Garden Soil,644.7
GardenRoots,mg/kg,"31.41,-110.36",centroid,copper,,2015-01-01,Garden Soil,83.57
GardenRoots,mg/kg,"31.41,-110.36",centroid,aluminum,,2015-01-01,Yard Soil,6756.0
GardenRoots,mg/kg,"31.41,-110.36",centroid,arsenic,,2015-01-01,Yard Soil,1.817
GardenRoots,mg/kg,"31.41,-110.36",centroid,barium,,2015-01-01,Yard Soil,114.3
GardenRoots,mg/kg,"31.41,-110.36",centroid,beryllium,,2015-01-01,Yard Soil,0.8501
GardenRoots,mg/kg,"31.41,-110.36",centroid,cadmium,,2015-01-01,Yard Soil,0.5461
GardenRoots,mg/kg,"31.41,-110.36",centroid,chromium,,2015-01-01,Yard Soil,20.81
GardenRoots,mg/kg,"31.41,-110.36",centroid,manganese,,2015-01-01,Yard Soil,598.2
GardenRoots,mg/kg,"31.41,-110.36",centroid,nickel,,2015-01-01,Yard Soil,5.739
GardenRoots,mg/kg,"31.41,-110.36",centroid,lead,,2015-01-01,Yard Soil,50.98
GardenRoots,mg/kg,"31.41,-110.36",centroid,zinc,,2015-01-01,Yard Soil,138.9
GardenRoots,mg/kg,"31.41,-110.36",centroid,copper,,2015-01-01,Yard Soil,26.22
GardenRoots,mg/kg,"31.48,-110.04",centroid,aluminum,,2015-01-01,Garden Soil,13740.0
GardenRoots,mg/kg,"31.48,-110.04",centroid,arsenic,,2015-01-01,Garden Soil,9.925
GardenRoots,mg/kg,"31.48,-110.04",centroid,barium,,2015-01-01,Garden Soil,137.2
GardenRoots,mg/kg,"31.48,-110.04",centroid,beryllium,,2015-01-01,Garden Soil,1.264
GardenRoots,mg/kg,"31.48,-110.04",centroid,cadmium,,2015-01-01,Garden Soil,0.3299
GardenRoots,mg/kg,"31.48,-110.04",centroid,chromium,,2015-01-01,Garden Soil,25.49
GardenRoots,mg/kg,"31.48,-110.04",centroid,manganese,,2015-01-01,Garden Soil,394.1
GardenRoots,mg/kg,"31.48,-110.04",centroid,nickel,,2015-01-01,Garden Soil,13.15
GardenRoots,mg/kg,"31.48,-110.04",centroid,lead,,2015-01-01,Garden Soil,30.12
GardenRoots,mg/kg,"31.48,-110.04",centroid,zinc,,2015-01-01,Garden Soil,79.08
GardenRoots,mg/kg,"31.48,-110.04",centroid,copper,,2015-01-01,Garden Soil,37.08
GardenRoots,mg/kg,"31.48,-110.04",centroid,aluminum,,2015-01-01,Yard Soil,7470.0
GardenRoots,mg/kg,"31.48,-110.04",centroid,arsenic,,2015-01-01,Yard Soil,3.242
GardenRoots,mg/kg,"31.48,-110.04",centroid,barium,,2015-01-01,Yard Soil,77.96
GardenRoots,mg/kg,"31.48,-110.04",centroid,beryllium,,2015-01-01,Yard Soil,0.9018
GardenRoots,mg/kg,"31.48,-110.04",centroid,cadmium,,2015-01-01,Yard Soil,0.1661
GardenRoots,mg/kg,"31.48,-110.04",centroid,chromium,,2015-01-01,Yard Soil,24.63
GardenRoots,mg/kg,"31.48,-110.04",centroid,manganese,,2015-01-01,Yard Soil,357.7
GardenRoots,mg/kg,"31.48,-110.04",centroid,nickel,,2015-01-01,Yard Soil,8.429
GardenRoots,mg/kg,"31.48,-110.04",centroid,lead,,2015-01-01,Yard Soil,16.43
GardenRoots,mg/kg,"31.48,-110.04",centroid,zinc,,2015-01-01,Yard Soil,27.49
GardenRoots,mg/kg,"31.48,-110.04",centroid,copper,,2015-01-01,Yard Soil,14.05
GardenRoots,mg/kg,"31.49,-110.27",centroid,aluminum,,2015-01-01,Garden Soil,10280.0
GardenRoots,mg/kg,"31.49,-110.27",centroid,arsenic,,2015-01-01,Garden Soil,4.632
GardenRoots,mg/kg,"31.49,-110.27",centroid,barium,,2015-01-01,Garden Soil,120.6
GardenRoots,mg/kg,"31.49,-110.27",centroid,beryllium,,2015-01-01,Garden Soil,1.008
GardenRoots,mg/kg,"31.49,-110.27",centroid,cadmium,,2015-01-01,Garden Soil,0.3815
GardenRoots,mg/kg,"31.49,-110.27",centroid,chromium,,2015-01-01,Garden Soil,25.93
GardenRoots,mg/kg,"31.49,-110.27",centroid,manganese,,2015-01-01,Garden Soil,491.7
GardenRoots,mg/kg,"31.49,-110.27",centroid,nickel,,2015-01-01,Garden Soil,10.63
GardenRoots,mg/kg,"31.49,-110.27",centroid,lead,,2015-01-01,Garden Soil,23.68
GardenRoots,mg/kg,"31.49,-110.27",centroid,zinc,,2015-01-01,Garden Soil,106.3
GardenRoots,mg/kg,"31.49,-110.27",centroid,copper,,2015-01-01,Garden Soil,47.31
GardenRoots,mg/kg,"31.49,-110.27",centroid,aluminum,,2015-01-01,Yard Soil,6495.0
GardenRoots,mg/kg,"31.49,-110.27",centroid,arsenic,,2015-01-01,Yard Soil,4.385
GardenRoots,mg/kg,"31.49,-110.27",centroid,barium,,2015-01-01,Yard Soil,82.42
GardenRoots,mg/kg,"31.49,-110.27",centroid,beryllium,,2015-01-01,Yard Soil,0.6443
GardenRoots,mg/kg,"31.49,-110.27",centroid,cadmium,,2015-01-01,Yard Soil,2.573
GardenRoots,mg/kg,"31.49,-110.27",centroid,chromium,,2015-01-01,Yard Soil,22.19
GardenRoots,mg/kg,"31.49,-110.27",centroid,manganese,,2015-01-01,Yard Soil,506.8
GardenRoots,mg/kg,"31.49,-110.27",centroid,nickel,,2015-01-01,Yard Soil,7.257
GardenRoots,mg/kg,"31.49,-110.27",centroid,lead,,2015-01-01,Yard Soil,172.3
GardenRoots,mg/kg,"31.49,-110.27",centroid,zinc,,2015-01-01,Yard Soil,245.3
GardenRoots,mg/kg,"31.49,-110.27",centroid,copper,,2015-01-01,Yard Soil,34.25
GardenRoots,mg/kg,"31.41,-110.36",centroid,aluminum,,2015-01-01,Garden Soil,5449.0
GardenRoots,mg/kg,"31.41,-110.36",centroid,arsenic,,2015-01-01,Garden Soil,2.56
GardenRoots,mg/kg,"31.41,-110.36",centroid,barium,,2015-01-01,Garden Soil,115.4
GardenRoots,mg/kg,"31.41,-110.36",centroid,beryllium,,2015-01-01,Garden Soil,0.6428
GardenRoots,mg/kg,"31.41,-110.36",centroid,cadmium,,2015-01-01,Garden Soil,0.363
GardenRoots,mg/kg,"31.41,-110.36",centroid,chromium,,2015-01-01,Garden Soil,21.59
GardenRoots,mg/kg,"31.41,-110.36",centroid,manganese,,2015-01-01,Garden Soil,812.5
GardenRoots,mg/kg,"31.41,-110.36",centroid,nickel,,2015-01-01,Garden Soil,5.513
GardenRoots,mg/kg,"31.41,-110.36",centroid,lead,,2015-01-01,Garden Soil,23.83
GardenRoots,mg/kg,"31.41,-110.36",centroid,zinc,,2015-01-01,Garden Soil,71.28
GardenRoots,mg/kg,"31.41,-110.36",centroid,copper,,2015-01-01,Garden Soil,23.44
GardenRoots,mg/kg,"31.41,-110.36",centroid,aluminum,,2015-01-01,Yard Soil,4871.0
GardenRoots,mg/kg,"31.41,-110.36",centroid,arsenic,,2015-01-01,Yard Soil,3.635
GardenRoots,mg/kg,"31.41,-110.36",centroid,barium,,2015-01-01,Yard Soil,138.9
GardenRoots,mg/kg,"31.41,-110.36",centroid,beryllium,,2015-01-01,Yard Soil,0.8055
GardenRoots,mg/kg,"31.41,-110.36",centroid,cadmium,,2015-01-01,Yard Soil,0.5057
GardenRoots,mg/kg,"31.41,-110.36",centroid,chromium,,2015-01-01,Yard Soil,22.11
GardenRoots,mg/kg,"31.41,-110.36",centroid,manganese,,2015-01-01,Yard Soil,785.5
GardenRoots,mg/kg,"31.41,-110.36",centroid,nickel,,2015-01-01,Yard Soil,5.372
GardenRoots,mg/kg,"31.41,-110.36",centroid,lead,,2015-01-01,Yard Soil,29.76
GardenRoots,mg/kg,"31.41,-110.36",centroid,zinc,,2015-01-01,Yard Soil,70.07
GardenRoots,mg/kg,"31.41,-110.36",centroid,copper,,2015-01-01,Yard Soil,36.97
GardenRoots,mg/kg,"31.58,-110.19",centroid,aluminum,,2015-01-01,Garden Soil,5649.0
GardenRoots,mg/kg,"31.58,-110.19",centroid,arsenic,,2015-01-01,Garden Soil,2.76
GardenRoots,mg/kg,"31.58,-110.19",centroid,barium,,2015-01-01,Garden Soil,359.6
GardenRoots,mg/kg,"31.58,-110.19",centroid,beryllium,,2015-01-01,Garden Soil,0.687
GardenRoots,mg/kg,"31.58,-110.19",centroid,cadmium,,2015-01-01,Garden Soil,0.7412
GardenRoots,mg/kg,"31.58,-110.19",centroid,chromium,,2015-01-01,Garden Soil,18.63
GardenRoots,mg/kg,"31.58,-110.19",centroid,manganese,,2015-01-01,Garden Soil,255.6
GardenRoots,mg/kg,"31.58,-110.19",centroid,nickel,,2015-01-01,Garden Soil,9.057
GardenRoots,mg/kg,"31.58,-110.19",centroid,lead,,2015-01-01,Garden Soil,17.1
GardenRoots,mg/kg,"31.58,-110.19",centroid,zinc,,2015-01-01,Garden Soil,368.8
GardenRoots,mg/kg,"31.58,-110.19",centroid,copper,,2015-01-01,Garden Soil,187.2
GardenRoots,mg/kg,"31.58,-110.19",centroid,aluminum,,2015-01-01,Yard Soil,14700.0
GardenRoots,mg/kg,"31.58,-110.19",centroid,arsenic,,2015-01-01,Yard Soil,5.889
GardenRoots,mg/kg,"31.58,-110.19",centroid,barium,,2015-01-01,Yard Soil,106.9
GardenRoots,mg/kg,"31.58,-110.19",centroid,beryllium,,2015-01-01,Yard Soil,1.34
GardenRoots,mg/kg,"31.58,-110.19",centroid,cadmium,,2015-01-01,Yard Soil,0.1911
GardenRoots,mg/kg,"31.58,-110.19",centroid,chromium,,2015-01-01,Yard Soil,27.49
GardenRoots,mg/kg,"31.58,-110.19",centroid,manganese,,2015-01-01,Yard Soil,233.3
GardenRoots,mg/kg,"31.58,-110.19",centroid,nickel,,2015-01-01,Yard Soil,12.34
GardenRoots,mg/kg,"31.58,-110.19",centroid,lead,,2015-01-01,Yard Soil,15.69
GardenRoots,mg/kg,"31.58,-110.19",centroid,zinc,,2015-01-01,Yard Soil,38.34
GardenRoots,mg/kg,"31.58,-110.19",centroid,copper,,2015-01-01,Yard Soil,20.75
GardenRoots,mg/kg,"31.41,-109.89",centroid,aluminum,,2015-01-01,Garden Soil,14310.0
GardenRoots,mg/kg,"31.41,-109.89",centroid,arsenic,,2015-01-01,Garden Soil,18.75
GardenRoots,mg/kg,"31.41,-109.89",centroid,barium,,2015-01-01,Garden Soil,681.8
GardenRoots,mg/kg,"31.41,-109.89",centroid,beryllium,,2015-01-01,Garden Soil,1.099
GardenRoots,mg/kg,"31.41,-109.89",centroid,cadmium,,2015-01-01,Garden Soil,6.892
GardenRoots,mg/kg,"31.41,-109.89",centroid,chromium,,2015-01-01,Garden Soil,37.74
GardenRoots,mg/kg,"31.41,-109.89",centroid,manganese,,2015-01-01,Garden Soil,1367.0
GardenRoots,mg/kg,"31.41,-109.89",centroid,nickel,,2015-01-01,Garden Soil,19.47
GardenRoots,mg/kg,"31.41,-109.89",centroid,lead,,2015-01-01,Garden Soil,234.7
GardenRoots,mg/kg,"31.41,-109.89",centroid,zinc,,2015-01-01,Garden Soil,1626.0
GardenRoots,mg/kg,"31.41,-109.89",centroid,copper,,2015-01-01,Garden Soil,683.6
GardenRoots,mg/kg,"31.42,-110.19",centroid,aluminum,,2015-01-01,Garden Soil,8620.0
GardenRoots,mg/kg,"31.42,-110.19",centroid,arsenic,,2015-01-01,Garden Soil,4.344
GardenRoots,mg/kg,"31.42,-110.19",centroid,barium,,2015-01-01,Garden Soil,127.6
GardenRoots,mg/kg,"31.42,-110.19",centroid,beryllium,,2015-01-01,Garden Soil,0.5194
GardenRoots,mg/kg,"31.42,-110.19",centroid,cadmium,,2015-01-01,Garden Soil,0.3548
GardenRoots,mg/kg,"31.42,-110.19",centroid,chromium,,2015-01-01,Garden Soil,23.72
GardenRoots,mg/kg,"31.42,-110.19",centroid,manganese,,2015-01-01,Garden Soil,375.4
GardenRoots,mg/kg,"31.42,-110.19",centroid,nickel,,2015-01-01,Garden Soil,9.013
GardenRoots,mg/kg,"31.42,-110.19",centroid,lead,,2015-01-01,Garden Soil,16.96
GardenRoots,mg/kg,"31.42,-110.19",centroid,zinc,,2015-01-01,Garden Soil,121.3
GardenRoots,mg/kg,"31.42,-110.19",centroid,copper,,2015-01-01,Garden Soil,48.3
GardenRoots,mg/kg,"31.42,-110.19",centroid,aluminum,,2015-01-01,Yard Soil,10820.0
GardenRoots,mg/kg,"31.42,-110.19",centroid,arsenic,,2015-01-01,Yard Soil,6.469
GardenRoots,mg/kg,"31.42,-110.19",centroid,barium,,2015-01-01,Yard Soil,131.7
GardenRoots,mg/kg,"31.42,-110.19",centroid,beryllium,,2015-01-01,Yard Soil,0.8084
GardenRoots,mg/kg,"31.42,-110.19",centroid,cadmium,,2015-01-01,Yard Soil,0.4366
GardenRoots,mg/kg,"31.42,-110.19",centroid,chromium,,2015-01-01,Yard Soil,25.15
GardenRoots,mg/kg,"31.42,-110.19",centroid,manganese,,2015-01-01,Yard Soil,551.7
GardenRoots,mg/kg,"31.42,-110.19",centroid,nickel,,2015-01-01,Yard Soil,11.1
GardenRoots,mg/kg,"31.42,-110.19",centroid,lead,,2015-01-01,Yard Soil,34.48
GardenRoots,mg/kg,"31.42,-110.19",centroid,zinc,,2015-01-01,Yard Soil,69.49
GardenRoots,mg/kg,"31.42,-110.19",centroid,copper,,2015-01-01,Yard Soil,41.43
GardenRoots,mg/kg,"31.48,-110.04",centroid,aluminum,,2015-01-01,Garden Soil,6973.0
GardenRoots,mg/kg,"31.48,-110.04",centroid,arsenic,,2015-01-01,Garden Soil,5.829
