source,unit,location_name,location_type,variable_name,variable_desc,collected_on,medium,value
GardenRoots,mg/kg,040250019003,block_group,lead,,2011-01-01,Leafy,0.0157
GardenRoots,mg/kg,040250019003,block_group,zinc,,2011-01-01,Leafy,2.77
GardenRoots,mg/kg,040250019003,block_group,copper,,2011-01-01,Leafy,0.771
GardenRoots,mg/kg,040250019003,block_group,arsenic,,2011-01-01,Fruiting Vegetables,0.0071
GardenRoots,mg/kg,040250019003,block_group,barium,,2011-01-01,Fruiting Vegetables,0.0202
GardenRoots,mg/kg,040250019003,block_group,cadmium,,2011-01-01,Fruiting Vegetables,0.000836
GardenRoots,mg/kg,040250019003,block_group,chromium,,2011-01-01,Fruiting Vegetables,0.0041
GardenRoots,mg/kg,040250019003,block_group,manganese,,2011-01-01,Fruiting Vegetables,0.884
GardenRoots,mg/kg,040250019003,block_group,nickel,,2011-01-01,Fruiting Vegetables,0.111
GardenRoots,mg/kg,040250019003,block_group,lead,,2011-01-01,Fruiting Vegetables,0.0562
GardenRoots,mg/kg,040250019003,block_group,zinc,,2011-01-01,Fruiting Vegetables,3.24
GardenRoots,mg/kg,040250019003,block_group,copper,,2011-01-01,Fruiting Vegetables,0.744
GardenRoots,mg/kg,040250019003,block_group,arsenic,,2011-01-01,Fruits,0.012
GardenRoots,mg/kg,040250019003,block_group,barium,,2011-01-01,Fruits,0.746
GardenRoots,mg/kg,040250019003,block_group,cadmium,,2011-01-01,Fruits,0.000796
GardenRoots,mg/kg,040250019003,block_group,chromium,,2011-01-01,Fruits,0.007
GardenRoots,mg/kg,040250019003,block_group,manganese,,2011-01-01,Fruits,2.39
GardenRoots,mg/kg,040250019003,block_group,nickel,,2011-01-01,Fruits,1.06
GardenRoots,mg/kg,040250019003,block_group,lead,,2011-01-01,Fruits,0.49
GardenRoots,mg/kg,040250019003,block_group,zinc,,2011-01-01,Fruits,0.96
GardenRoots,mg/kg,040250019003,block_group,copper,,2011-01-01,Fruits,0.696
GardenRoots,mg/kg,040250015002,block_group,arsenic,,2011-01-01,Pulses,0.0236
GardenRoots,mg/kg,040250015002,block_group,barium,,2011-01-01,Pulses,7.87
GardenRoots,mg/kg,040250015002,block_group,beryllium,,2011-01-01,Pulses,0.00055
GardenRoots,mg/kg,040250015002,block_group,cadmium,,2011-01-01,Pulses,0.00435
GardenRoots,mg/kg,040250015002,block_group,chromium,,2011-01-01,Pulses,0.0596
GardenRoots,mg/kg,040250015002,block_group,manganese,,2011-01-01,Pulses,1.96
GardenRoots,mg/kg,040250015002,block_group,nickel,,2011-01-01,Pulses,0.0257
GardenRoots,mg/kg,040250015002,block_group,lead,,2011-01-01,Pulses,0.00264
GardenRoots,mg/kg,040250015002,block_group,zinc,,2011-01-01,Pulses,7.07
GardenRoots,mg/kg,040250015002,block_group,copper,,2011-01-01,Pulses,1.16
GardenRoots,mg/kg,040250015002,block_group,arsenic,,2011-01-01,Brassica Vegetables,0.0674
