source,unit,location_name,location_type,variable_name,variable_desc,collected_on,medium,value
USGS,wt. %,"33.9148,-111.3122",point,na,Concentration of na,2013-09-18,soil,0.94
USGS,mg/kg,"33.9148,-111.3122",point,nb,Concentration of nb,2013-09-18,soil,10.8
USGS,mg/kg,"33.9148,-111.3122",point,ni,Concentration of ni,2013-09-18,soil,18.0
USGS,mg/kg,"33.9148,-111.3122",point,p,Concentration of p,2013-09-18,soil,320.0
USGS,mg/kg,"33.9148,-111.3122",point,pb,Concentration of pb,2013-09-18,soil,15.9
USGS,mg/kg,"33.9148,-111.3122",point,rb,Concentration of rb,2013-09-18,soil,89.8
USGS,mg/kg,"33.9148,-111.3122",point,sb,Concentration of sb,2013-09-18,soil,2.21
USGS,mg/kg,"33.9148,-111.3122",point,sc,Concentration of sc,2013-09-18,soil,7.1
USGS,mg/kg,"33.9148,-111.3122",point,sn,Concentration of sn,2013-09-18,soil,1.7
USGS,mg/kg,"33.9148,-111.3122",point,sr,Concentration of sr,2013-09-18,soil,142.0
USGS,mg/kg,"33.9148,-111.3122",point,th,Concentration of th,2013-09-18,soil,8.8
USGS,wt. %,"33.9148,-111.3122",point,ti,Concentration of ti,2013-09-18,soil,0.51
USGS,mg/kg,"33.9148,-111.3122",point,tl,Concentration of tl,2013-09-18,soil,0.5
USGS,mg/kg,"33.9148,-111.3122",point,u,Concentration of u,2013-09-18,soil,2.4
USGS,mg/kg,"33.9148,-111.3122",point,v,Concentration of v,2013-09-18,soil,77.0
USGS,mg/kg,"33.9148,-111.3122",point,w,Concentration of w,2013-09-18,soil,1.5
USGS,mg/kg,"33.9148,-111.3122",point,y,Concentration of y,2013-09-18,soil,18.1
USGS,mg/kg,"33.9148,-111.3122",point,zn,Concentration of zn,2013-09-18,soil,52.0
USGS,wt. %,"33.331,-110.845",point,al,Concentration of al,2013-09-18,soil,6.25
USGS,mg/kg,"33.331,-110.845",point,as,Concentration of as,2013-09-18,soil,8.7
USGS,mg/kg,"33.331,-110.845",point,ba,Concentration of ba,2013-09-18,soil,666.0
USGS,mg/kg,"33.331,-110.845",point,be,Concentration of be,2013-09-18,soil,1.5
USGS,mg/kg,"33.331,-110.845",point,bi,Concentration of bi,2013-09-18,soil,0.77
USGS,wt. %,"33.331,-110.845",point,ca,Concentration of ca,2013-09-18,soil,1.3
USGS,mg/kg,"33.331,-110.845",point,cd,Concentration of cd,2013-09-18,soil,0.2
USGS,mg/kg,"33.331,-110.845",point,ce,Concentration of ce,2013-09-18,soil,81.4
USGS,mg/kg,"33.331,-110.845",point,co,Concentration of co,2013-09-18,soil,15.9
USGS,mg/kg,"33.331,-110.845",point,cr,Concentration of cr,2013-09-18,soil,64.0
USGS,mg/kg,"33.331,-110.845",point,cs,Concentration of cs,2013-09-18,soil,7.0
USGS,mg/kg,"33.331,-110.845",point,cu,Concentration of cu,2013-09-18,soil,80.6
USGS,wt. %,"33.331,-110.845",point,fe,Concentration of fe,2013-09-18,soil,3.83
USGS,mg/kg,"33.331,-110.845",point,ga,Concentration of ga,2013-09-18,soil,17.5
USGS,mg/kg,"33.331,-110.845",point,hg,Concentration of hg,2013-09-18,soil,0.04
USGS,mg/kg,"33.331,-110.845",point,in,Concentration of in,2013-09-18,soil,0.09
USGS,wt. %,"33.331,-110.845",point,k,Concentration of k,2013-09-18,soil,2.18
USGS,mg/kg,"33.331,-110.845",point,la,Concentration of la,2013-09-18,soil,40.8
USGS,mg/kg,"33.331,-110.845",point,li,Concentration of li,2013-09-18,soil,28.0
USGS,wt. %,"33.331,-110.845",point,mg,Concentration of mg,2013-09-18,soil,0.8
USGS,mg/kg,"33.331,-110.845",point,mn,Concentration of mn,2013-09-18,soil,571.0
USGS,mg/kg,"33.331,-110.845",point,mo,Concentration of mo,2013-09-18,soil,1.07
USGS,wt. %,"33.331,-110.845",point,na,Concentration of na,2013-09-18,soil,0.82
USGS,mg/kg,"33.331,-110.845",point,nb,Concentration of nb,2013-09-18,soil,10.8
USGS,mg/kg,"33.331,-110.845",point,ni,Concentration of ni,2013-09-18,soil,32.4
USGS,mg/kg,"33.331,-110.845",point,p,Concentration of p,2013-09-18,soil,470.0
USGS,mg/kg,"33.331,-110.845",point,pb,Concentration of pb,2013-09-18,soil,27.1
USGS,mg/kg,"33.331,-110.845",point,rb,Concentration of rb,2013-09-18,soil,116.0
USGS,wt. %,"33.331,-110.845",point,s,Concentration of s,2013-09-18,soil,0.04
USGS,mg/kg,"33.331,-110.845",point,sb,Concentration of sb,2013-09-18,soil,0.86
USGS,mg/kg,"33.331,-110.845",point,sc,Concentration of sc,2013-09-18,soil,12.9
USGS,mg/kg,"33.331,-110.845",point,se,Concentration of se,2013-09-18,soil,0.4
USGS,mg/kg,"33.331,-110.845",point,sn,Concentration of sn,2013-09-18,soil,2.4
USGS,mg/kg,"33.331,-110.845",point,sr,Concentration of sr,2013-09-18,soil,191.0
USGS,mg/kg,"33.331,-110.845",point,te,Concentration of te,2013-09-18,soil,0.2
USGS,mg/kg,"33.331,-110.845",point,th,Concentration of th,2013-09-18,soil,12.5
USGS,wt. %,"33.331,-110.845",point,ti,Concentration of ti,2013-09-18,soil,0.39
USGS,mg/kg,"33.331,-110.845",point,tl,Concentration of tl,2013-09-18,soil,0.5
USGS,mg/kg,"33.331,-110.845",point,u,Concentration of u,2013-09-18,soil,2.2
USGS,mg/kg,"33.331,-110.845",point,v,Concentration of v,2013-09-18,soil,93.0
USGS,mg/kg,"33.331,-110.845",point,w,Concentration of w,2013-09-18,soil,1.4
USGS,mg/kg,"33.331,-110.845",point,y,Concentration of y,2013-09-18,soil,17.5
USGS,mg/kg,"33.331,-110.845",point,zn,Concentration of zn,2013-09-18,soil,73.0
USGS,wt. %,"35.0903,-110.9392",point,al,Concentration of al,2013-09-18,soil,3.89
USGS,mg/kg,"35.0903,-110.9392",point,as,Concentration of as,2013-09-18,soil,5.1
USGS,mg/kg,"35.0903,-110.9392",point,ba,Concentration of ba,2013-09-18,soil,358.0
USGS,mg/kg,"35.0903,-110.9392",point,be,Concentration of be,2013-09-18,soil,1.0
USGS,mg/kg,"35.0903,-110.9392",point,bi,Concentration of bi,2013-09-18,soil,0.1
USGS,wt. %,"35.0903,-110.9392",point,ca,Concentration of ca,2013-09-18,soil,8.46
USGS,mg/kg,"35.0903,-110.9392",point,cd,Concentration of cd,2013-09-18,soil,0.2
USGS,mg/kg,"35.0903,-110.9392",point,ce,Concentration of ce,2013-09-18,soil,38.0
USGS,mg/kg,"35.0903,-110.9392",point,co,Concentration of co,2013-09-18,soil,13.7
USGS,mg/kg,"35.0903,-110.9392",point,cr,Concentration of cr,2013-09-18,soil,38.0
USGS,mg/kg,"35.0903,-110.9392",point,cs,Concentration of cs,2013-09-18,soil,6.0
USGS,mg/kg,"35.0903,-110.9392",point,cu,Concentration of cu,2013-09-18,soil,19.5
USGS,wt. %,"35.0903,-110.9392",point,fe,Concentration of fe,2013-09-18,soil,2.52
USGS,mg/kg,"35.0903,-110.9392",point,ga,Concentration of ga,2013-09-18,soil,9.08
USGS,mg/kg,"35.0903,-110.9392",point,hg,Concentration of hg,2013-09-18,soil,0.01
USGS,mg/kg,"35.0903,-110.9392",point,in,Concentration of in,2013-09-18,soil,0.03
USGS,wt. %,"35.0903,-110.9392",point,k,Concentration of k,2013-09-18,soil,1.27
USGS,mg/kg,"35.0903,-110.9392",point,la,Concentration of la,2013-09-18,soil,20.7
USGS,mg/kg,"35.0903,-110.9392",point,li,Concentration of li,2013-09-18,soil,14.0
USGS,wt. %,"35.0903,-110.9392",point,mg,Concentration of mg,2013-09-18,soil,1.33
USGS,mg/kg,"35.0903,-110.9392",point,mn,Concentration of mn,2013-09-18,soil,612.0
USGS,mg/kg,"35.0903,-110.9392",point,mo,Concentration of mo,2013-09-18,soil,0.36
USGS,wt. %,"35.0903,-110.9392",point,na,Concentration of na,2013-09-18,soil,0.42
USGS,mg/kg,"35.0903,-110.9392",point,nb,Concentration of nb,2013-09-18,soil,7.9
USGS,mg/kg,"35.0903,-110.9392",point,ni,Concentration of ni,2013-09-18,soil,32.4
USGS,mg/kg,"35.0903,-110.9392",point,p,Concentration of p,2013-09-18,soil,670.0
USGS,mg/kg,"35.0903,-110.9392",point,pb,Concentration of pb,2013-09-18,soil,12.1
USGS,mg/kg,"35.0903,-110.9392",point,rb,Concentration of rb,2013-09-18,soil,45.9
USGS,wt. %,"35.0903,-110.9392",point,s,Concentration of s,2013-09-18,soil,0.02
USGS,mg/kg,"35.0903,-110.9392",point,sb,Concentration of sb,2013-09-18,soil,0.45
USGS,mg/kg,"35.0903,-110.9392",point,sc,Concentration of sc,2013-09-18,soil,8.6
USGS,mg/kg,"35.0903,-110.9392",point,sn,Concentration of sn,2013-09-18,soil,1.0
USGS,mg/kg,"35.0903,-110.9392",point,sr,Concentration of sr,2013-09-18,soil,216.0
USGS,mg/kg,"35.0903,-110.9392",point,th,Concentration of th,2013-09-18,soil,5.2
USGS,wt. %,"35.0903,-110.9392",point,ti,Concentration of ti,2013-09-18,soil,0.31
USGS,mg/kg,"35.0903,-110.9392",point,tl,Concentration of tl,2013-09-18,soil,0.2
USGS,mg/kg,"35.0903,-110.9392",point,u,Concentration of u,2013-09-18,soil,1.3
USGS,mg/kg,"35.0903,-110.9392",point,v,Concentration of v,2013-09-18,soil,61.0
USGS,mg/kg,"35.0903,-110.9392",point,w,Concentration of w,2013-09-18,soil,0.5
USGS,mg/kg,"35.0903,-110.9392",point,y,Concentration of y,2013-09-18,soil,15.4
USGS,mg/kg,"35.0903,-110.9392",point,zn,Concentration of zn,2013-09-18,soil,43.0
USGS,wt. %,"36.5298,-112.2219",point,al,Concentration of al,2013-09-18,soil,3.08
USGS,mg/kg,"36.5298,-112.2219",point,as,Concentration of as,2013-09-18,soil,7.2
USGS,mg/kg,"36.5298,-112.2219",point,ba,Concentration of ba,2013-09-18,soil,303.0
USGS,mg/kg,"36.5298,-112.2219",point,be,Concentration of be,2013-09-18,soil,1.0
USGS,mg/kg,"36.5298,-112.2219",point,bi,Concentration of bi,2013-09-18,soil,0.17
USGS,wt. %,"36.5298,-112.2219",point,ca,Concentration of ca,2013-09-18,soil,0.44
USGS,mg/kg,"36.5298,-112.2219",point,cd,Concentration of cd,2013-09-18,soil,0.2
USGS,mg/kg,"36.5298,-112.2219",point,ce,Concentration of ce,2013-09-18,soil,41.3
USGS,mg/kg,"36.5298,-112.2219",point,co,Concentration of co,2013-09-18,soil,6.2
USGS,mg/kg,"36.5298,-112.2219",point,cr,Concentration of cr,2013-09-18,soil,54.0
USGS,mg/kg,"36.5298,-112.2219",point,cu,Concentration of cu,2013-09-18,soil,10.9
USGS,wt. %,"36.5298,-112.2219",point,fe,Concentration of fe,2013-09-18,soil,1.49
USGS,mg/kg,"36.5298,-112.2219",point,ga,Concentration of ga,2013-09-18,soil,7.07
USGS,mg/kg,"36.5298,-112.2219",point,hg,Concentration of hg,2013-09-18,soil,0.02
USGS,mg/kg,"36.5298,-112.2219",point,in,Concentration of in,2013-09-18,soil,0.03
USGS,wt. %,"36.5298,-112.2219",point,k,Concentration of k,2013-09-18,soil,1.11
USGS,mg/kg,"36.5298,-112.2219",point,la,Concentration of la,2013-09-18,soil,26.6
USGS,mg/kg,"36.5298,-112.2219",point,li,Concentration of li,2013-09-18,soil,27.0
USGS,wt. %,"36.5298,-112.2219",point,mg,Concentration of mg,2013-09-18,soil,0.3
USGS,mg/kg,"36.5298,-112.2219",point,mn,Concentration of mn,2013-09-18,soil,486.0
USGS,mg/kg,"36.5298,-112.2219",point,mo,Concentration of mo,2013-09-18,soil,0.9
USGS,wt. %,"36.5298,-112.2219",point,na,Concentration of na,2013-09-18,soil,0.31
USGS,mg/kg,"36.5298,-112.2219",point,nb,Concentration of nb,2013-09-18,soil,7.6
USGS,mg/kg,"36.5298,-112.2219",point,ni,Concentration of ni,2013-09-18,soil,14.0
USGS,mg/kg,"36.5298,-112.2219",point,p,Concentration of p,2013-09-18,soil,1130.0
USGS,mg/kg,"36.5298,-112.2219",point,pb,Concentration of pb,2013-09-18,soil,16.1
USGS,mg/kg,"36.5298,-112.2219",point,rb,Concentration of rb,2013-09-18,soil,53.9
USGS,wt. %,"36.5298,-112.2219",point,s,Concentration of s,2013-09-18,soil,0.02
USGS,mg/kg,"36.5298,-112.2219",point,sb,Concentration of sb,2013-09-18,soil,0.56
USGS,mg/kg,"36.5298,-112.2219",point,sc,Concentration of sc,2013-09-18,soil,4.5
USGS,mg/kg,"36.5298,-112.2219",point,se,Concentration of se,2013-09-18,soil,0.3
USGS,mg/kg,"36.5298,-112.2219",point,sn,Concentration of sn,2013-09-18,soil,1.1
USGS,mg/kg,"36.5298,-112.2219",point,sr,Concentration of sr,2013-09-18,soil,356.0
USGS,mg/kg,"36.5298,-112.2219",point,th,Concentration of th,2013-09-18,soil,7.2
USGS,wt. %,"36.5298,-112.2219",point,ti,Concentration of ti,2013-09-18,soil,0.2
USGS,mg/kg,"36.5298,-112.2219",point,tl,Concentration of tl,2013-09-18,soil,0.4
USGS,mg/kg,"36.5298,-112.2219",point,u,Concentration of u,2013-09-18,soil,3.3
USGS,mg/kg,"36.5298,-112.2219",point,v,Concentration of v,2013-09-18,soil,32.0
USGS,mg/kg,"36.5298,-112.2219",point,w,Concentration of w,2013-09-18,soil,1.2
USGS,mg/kg,"36.5298,-112.2219",point,y,Concentration of y,2013-09-18,soil,17.7
USGS,mg/kg,"36.5298,-112.2219",point,zn,Concentration of zn,2013-09-18,soil,44.0
USGS,wt. %,"32.4347,-112.6576",point,al,Concentration of al,2013-09-18,soil,6.94
USGS,mg/kg,"32.4347,-112.6576",point,as,Concentration of as,2013-09-18,soil,4.2
USGS,mg/kg,"32.4347,-112.6576",point,ba,Concentration of ba,2013-09-18,soil,830.0
USGS,mg/kg,"32.4347,-112.6576",point,be,Concentration of be,2013-09-18,soil,1.7
USGS,mg/kg,"32.4347,-112.6576",point,bi,Concentration of bi,2013-09-18,soil,0.28
USGS,wt. %,"32.4347,-112.6576",point,ca,Concentration of ca,2013-09-18,soil,2.53
USGS,mg/kg,"32.4347,-112.6576",point,cd,Concentration of cd,2013-09-18,soil,0.2
USGS,mg/kg,"32.4347,-112.6576",point,ce,Concentration of ce,2013-09-18,soil,83.9
USGS,mg/kg,"32.4347,-112.6576",point,co,Concentration of co,2013-09-18,soil,10.8
USGS,mg/kg,"32.4347,-112.6576",point,cr,Concentration of cr,2013-09-18,soil,29.0
USGS,mg/kg,"32.4347,-112.6576",point,cs,Concentration of cs,2013-09-18,soil,5.0
USGS,mg/kg,"32.4347,-112.6576",point,cu,Concentration of cu,2013-09-18,soil,28.3
USGS,wt. %,"32.4347,-112.6576",point,fe,Concentration of fe,2013-09-18,soil,3.12
USGS,mg/kg,"32.4347,-112.6576",point,ga,Concentration of ga,2013-09-18,soil,16.1
USGS,mg/kg,"32.4347,-112.6576",point,hg,Concentration of hg,2013-09-18,soil,0.02
USGS,mg/kg,"32.4347,-112.6576",point,in,Concentration of in,2013-09-18,soil,0.05
USGS,wt. %,"32.4347,-112.6576",point,k,Concentration of k,2013-09-18,soil,2.81
USGS,mg/kg,"32.4347,-112.6576",point,la,Concentration of la,2013-09-18,soil,44.4
USGS,mg/kg,"32.4347,-112.6576",point,li,Concentration of li,2013-09-18,soil,27.0
USGS,wt. %,"32.4347,-112.6576",point,mg,Concentration of mg,2013-09-18,soil,1.11
USGS,mg/kg,"32.4347,-112.6576",point,mn,Concentration of mn,2013-09-18,soil,617.0
USGS,mg/kg,"32.4347,-112.6576",point,mo,Concentration of mo,2013-09-18,soil,0.89
USGS,wt. %,"32.4347,-112.6576",point,na,Concentration of na,2013-09-18,soil,1.46
USGS,mg/kg,"32.4347,-112.6576",point,nb,Concentration of nb,2013-09-18,soil,16.3
USGS,mg/kg,"32.4347,-112.6576",point,ni,Concentration of ni,2013-09-18,soil,18.3
USGS,mg/kg,"32.4347,-112.6576",point,p,Concentration of p,2013-09-18,soil,500.0
USGS,mg/kg,"32.4347,-112.6576",point,pb,Concentration of pb,2013-09-18,soil,20.3
USGS,mg/kg,"32.4347,-112.6576",point,rb,Concentration of rb,2013-09-18,soil,91.7
USGS,wt. %,"32.4347,-112.6576",point,s,Concentration of s,2013-09-18,soil,0.02
USGS,mg/kg,"32.4347,-112.6576",point,sb,Concentration of sb,2013-09-18,soil,0.92
USGS,mg/kg,"32.4347,-112.6576",point,sc,Concentration of sc,2013-09-18,soil,7.9
USGS,mg/kg,"32.4347,-112.6576",point,sn,Concentration of sn,2013-09-18,soil,1.7
USGS,mg/kg,"32.4347,-112.6576",point,sr,Concentration of sr,2013-09-18,soil,280.0
USGS,mg/kg,"32.4347,-112.6576",point,th,Concentration of th,2013-09-18,soil,12.7
USGS,wt. %,"32.4347,-112.6576",point,ti,Concentration of ti,2013-09-18,soil,0.42
USGS,mg/kg,"32.4347,-112.6576",point,tl,Concentration of tl,2013-09-18,soil,0.5
USGS,mg/kg,"32.4347,-112.6576",point,u,Concentration of u,2013-09-18,soil,2.3
USGS,mg/kg,"32.4347,-112.6576",point,v,Concentration of v,2013-09-18,soil,60.0
USGS,mg/kg,"32.4347,-112.6576",point,w,Concentration of w,2013-09-18,soil,1.3
USGS,mg/kg,"32.4347,-112.6576",point,y,Concentration of y,2013-09-18,soil,22.1
USGS,mg/kg,"32.4347,-112.6576",point,zn,Concentration of zn,2013-09-18,soil,62.0
USGS,wt. %,"36.5103,-110.4363",point,al,Concentration of al,2013-09-18,soil,5.07
USGS,mg/kg,"36.5103,-110.4363",point,as,Concentration of as,2013-09-18,soil,5.7
USGS,mg/kg,"36.5103,-110.4363",point,ba,Concentration of ba,2013-09-18,soil,722.0
USGS,mg/kg,"36.5103,-110.4363",point,be,Concentration of be,2013-09-18,soil,1.8
USGS,mg/kg,"36.5103,-110.4363",point,bi,Concentration of bi,2013-09-18,soil,0.25
USGS,wt. %,"36.5103,-110.4363",point,ca,Concentration of ca,2013-09-18,soil,0.77
USGS,mg/kg,"36.5103,-110.4363",point,cd,Concentration of cd,2013-09-18,soil,0.1
USGS,mg/kg,"36.5103,-110.4363",point,ce,Concentration of ce,2013-09-18,soil,78.6
USGS,mg/kg,"36.5103,-110.4363",point,co,Concentration of co,2013-09-18,soil,6.3
USGS,mg/kg,"36.5103,-110.4363",point,cr,Concentration of cr,2013-09-18,soil,14.0
USGS,mg/kg,"36.5103,-110.4363",point,cu,Concentration of cu,2013-09-18,soil,14.4
USGS,wt. %,"36.5103,-110.4363",point,fe,Concentration of fe,2013-09-18,soil,1.47
USGS,mg/kg,"36.5103,-110.4363",point,ga,Concentration of ga,2013-09-18,soil,10.5
USGS,mg/kg,"36.5103,-110.4363",point,hg,Concentration of hg,2013-09-18,soil,0.01
USGS,mg/kg,"36.5103,-110.4363",point,in,Concentration of in,2013-09-18,soil,0.04
USGS,wt. %,"36.5103,-110.4363",point,k,Concentration of k,2013-09-18,soil,1.52
USGS,mg/kg,"36.5103,-110.4363",point,la,Concentration of la,2013-09-18,soil,39.2
USGS,mg/kg,"36.5103,-110.4363",point,li,Concentration of li,2013-09-18,soil,15.0
USGS,wt. %,"36.5103,-110.4363",point,mg,Concentration of mg,2013-09-18,soil,0.16
USGS,mg/kg,"36.5103,-110.4363",point,mn,Concentration of mn,2013-09-18,soil,143.0
USGS,mg/kg,"36.5103,-110.4363",point,mo,Concentration of mo,2013-09-18,soil,0.83
USGS,wt. %,"36.5103,-110.4363",point,na,Concentration of na,2013-09-18,soil,0.29
USGS,mg/kg,"36.5103,-110.4363",point,nb,Concentration of nb,2013-09-18,soil,10.5
USGS,mg/kg,"36.5103,-110.4363",point,ni,Concentration of ni,2013-09-18,soil,7.8
USGS,mg/kg,"36.5103,-110.4363",point,p,Concentration of p,2013-09-18,soil,190.0
USGS,mg/kg,"36.5103,-110.4363",point,pb,Concentration of pb,2013-09-18,soil,21.4
USGS,mg/kg,"36.5103,-110.4363",point,rb,Concentration of rb,2013-09-18,soil,71.0
USGS,wt. %,"36.5103,-110.4363",point,s,Concentration of s,2013-09-18,soil,0.05
USGS,mg/kg,"36.5103,-110.4363",point,sb,Concentration of sb,2013-09-18,soil,0.92
USGS,mg/kg,"36.5103,-110.4363",point,sc,Concentration of sc,2013-09-18,soil,7.0
USGS,mg/kg,"36.5103,-110.4363",point,se,Concentration of se,2013-09-18,soil,0.7
USGS,mg/kg,"36.5103,-110.4363",point,sn,Concentration of sn,2013-09-18,soil,1.5
USGS,mg/kg,"36.5103,-110.4363",point,sr,Concentration of sr,2013-09-18,soil,78.9
USGS,mg/kg,"36.5103,-110.4363",point,th,Concentration of th,2013-09-18,soil,13.4
USGS,wt. %,"36.5103,-110.4363",point,ti,Concentration of ti,2013-09-18,soil,0.23
USGS,mg/kg,"36.5103,-110.4363",point,tl,Concentration of tl,2013-09-18,soil,0.7
USGS,mg/kg,"36.5103,-110.4363",point,u,Concentration of u,2013-09-18,soil,4.1
USGS,mg/kg,"36.5103,-110.4363",point,v,Concentration of v,2013-09-18,soil,41.0
USGS,mg/kg,"36.5103,-110.4363",point,w,Concentration of w,2013-09-18,soil,1.3
USGS,mg/kg,"36.5103,-110.4363",point,y,Concentration of y,2013-09-18,soil,20.7
USGS,mg/kg,"36.5103,-110.4363",point,zn,Concentration of zn,2013-09-18,soil,38.0
USGS,wt. %,"31.977,-112.7736",point,al,Concentration of al,2013-09-18,soil,6.47
USGS,mg/kg,"31.977,-112.7736",point,as,Concentration of as,2013-09-18,soil,3.3
USGS,mg/kg,"31.977,-112.7736",point,ba,Concentration of ba,2013-09-18,soil,978.0
USGS,mg/kg,"31.977,-112.7736",point,be,Concentration of be,2013-09-18,soil,2.2
USGS,mg/kg,"31.977,-112.7736",point,bi,Concentration of bi,2013-09-18,soil,0.27
USGS,wt. %,"31.977,-112.7736",point,ca,Concentration of ca,2013-09-18,soil,2.49
USGS,mg/kg,"31.977,-112.7736",point,cd,Concentration of cd,2013-09-18,soil,0.2
USGS,mg/kg,"31.977,-112.7736",point,ce,Concentration of ce,2013-09-18,soil,80.5
USGS,mg/kg,"31.977,-112.7736",point,co,Concentration of co,2013-09-18,soil,9.5
USGS,mg/kg,"31.977,-112.7736",point,cr,Concentration of cr,2013-09-18,soil,27.0
USGS,mg/kg,"31.977,-112.7736",point,cu,Concentration of cu,2013-09-18,soil,19.0
USGS,wt. %,"31.977,-112.7736",point,fe,Concentration of fe,2013-09-18,soil,2.72
USGS,mg/kg,"31.977,-112.7736",point,ga,Concentration of ga,2013-09-18,soil,16.1
USGS,mg/kg,"31.977,-112.7736",point,hg,Concentration of hg,2013-09-18,soil,0.03
USGS,mg/kg,"31.977,-112.7736",point,in,Concentration of in,2013-09-18,soil,0.04
USGS,wt. %,"31.977,-112.7736",point,k,Concentration of k,2013-09-18,soil,1.62
USGS,mg/kg,"31.977,-112.7736",point,la,Concentration of la,2013-09-18,soil,39.2
USGS,mg/kg,"31.977,-112.7736",point,li,Concentration of li,2013-09-18,soil,21.0
USGS,wt. %,"31.977,-112.7736",point,mg,Concentration of mg,2013-09-18,soil,0.83
USGS,mg/kg,"31.977,-112.7736",point,mn,Concentration of mn,2013-09-18,soil,610.0
USGS,mg/kg,"31.977,-112.7736",point,mo,Concentration of mo,2013-09-18,soil,1.21
USGS,wt. %,"31.977,-112.7736",point,na,Concentration of na,2013-09-18,soil,1.62
USGS,mg/kg,"31.977,-112.7736",point,nb,Concentration of nb,2013-09-18,soil,20.3
USGS,mg/kg,"31.977,-112.7736",point,ni,Concentration of ni,2013-09-18,soil,13.5
USGS,mg/kg,"31.977,-112.7736",point,p,Concentration of p,2013-09-18,soil,490.0
USGS,mg/kg,"31.977,-112.7736",point,pb,Concentration of pb,2013-09-18,soil,23.1
USGS,mg/kg,"31.977,-112.7736",point,rb,Concentration of rb,2013-09-18,soil,78.1
USGS,wt. %,"31.977,-112.7736",point,s,Concentration of s,2013-09-18,soil,0.02
USGS,mg/kg,"31.977,-112.7736",point,sb,Concentration of sb,2013-09-18,soil,0.82
USGS,mg/kg,"31.977,-112.7736",point,sc,Concentration of sc,2013-09-18,soil,7.8
USGS,mg/kg,"31.977,-112.7736",point,se,Concentration of se,2013-09-18,soil,0.2
USGS,mg/kg,"31.977,-112.7736",point,sn,Concentration of sn,2013-09-18,soil,2.0
USGS,mg/kg,"31.977,-112.7736",point,sr,Concentration of sr,2013-09-18,soil,337.0
USGS,mg/kg,"31.977,-112.7736",point,th,Concentration of th,2013-09-18,soil,11.8
USGS,wt. %,"31.977,-112.7736",point,ti,Concentration of ti,2013-09-18,soil,0.43
USGS,mg/kg,"31.977,-112.7736",point,tl,Concentration of tl,2013-09-18,soil,0.5
USGS,mg/kg,"31.977,-112.7736",point,u,Concentration of u,2013-09-18,soil,2.5
USGS,mg/kg,"31.977,-112.7736",point,v,Concentration of v,2013-09-18,soil,62.0
USGS,mg/kg,"31.977,-112.7736",point,w,Concentration of w,2013-09-18,soil,1.4
USGS,mg/kg,"31.977,-112.7736",point,y,Concentration of y,2013-09-18,soil,21.2
USGS,mg/kg,"31.977,-112.7736",point,zn,Concentration of zn,2013-09-18,soil,58.0
USGS,wt. %,"31.8648,-109.3575",point,al,Concentration of al,2013-09-18,soil,6.06
USGS,mg/kg,"31.8648,-109.3575",point,as,Concentration of as,2013-09-18,soil,3.2
USGS,mg/kg,"31.8648,-109.3575",point,ba,Concentration of ba,2013-09-18,soil,637.0
USGS,mg/kg,"31.8648,-109.3575",point,be,Concentration of be,2013-09-18,soil,2.8
USGS,mg/kg,"31.8648,-109.3575",point,bi,Concentration of bi,2013-09-18,soil,0.85
USGS,wt. %,"31.8648,-109.3575",point,ca,Concentration of ca,2013-09-18,soil,1.48
USGS,mg/kg,"31.8648,-109.3575",point,cd,Concentration of cd,2013-09-18,soil,0.5
USGS,mg/kg,"31.8648,-109.3575",point,ce,Concentration of ce,2013-09-18,soil,78.2
USGS,mg/kg,"31.8648,-109.3575",point,co,Concentration of co,2013-09-18,soil,5.7
USGS,mg/kg,"31.8648,-109.3575",point,cr,Concentration of cr,2013-09-18,soil,15.0
USGS,mg/kg,"31.8648,-109.3575",point,cs,Concentration of cs,2013-09-18,soil,10.0
USGS,mg/kg,"31.8648,-109.3575",point,cu,Concentration of cu,2013-09-18,soil,38.9
USGS,wt. %,"31.8648,-109.3575",point,fe,Concentration of fe,2013-09-18,soil,2.44
USGS,mg/kg,"31.8648,-109.3575",point,ga,Concentration of ga,2013-09-18,soil,17.3
USGS,mg/kg,"31.8648,-109.3575",point,hg,Concentration of hg,2013-09-18,soil,0.05
USGS,mg/kg,"31.8648,-109.3575",point,in,Concentration of in,2013-09-18,soil,0.1
USGS,wt. %,"31.8648,-109.3575",point,k,Concentration of k,2013-09-18,soil,3.98
USGS,mg/kg,"31.8648,-109.3575",point,la,Concentration of la,2013-09-18,soil,41.6
USGS,mg/kg,"31.8648,-109.3575",point,li,Concentration of li,2013-09-18,soil,27.0
USGS,wt. %,"31.8648,-109.3575",point,mg,Concentration of mg,2013-09-18,soil,0.3
USGS,mg/kg,"31.8648,-109.3575",point,mn,Concentration of mn,2013-09-18,soil,1110.0
USGS,mg/kg,"31.8648,-109.3575",point,mo,Concentration of mo,2013-09-18,soil,2.02
USGS,wt. %,"31.8648,-109.3575",point,na,Concentration of na,2013-09-18,soil,1.9
USGS,mg/kg,"31.8648,-109.3575",point,nb,Concentration of nb,2013-09-18,soil,29.6
USGS,mg/kg,"31.8648,-109.3575",point,ni,Concentration of ni,2013-09-18,soil,6.6
USGS,mg/kg,"31.8648,-109.3575",point,p,Concentration of p,2013-09-18,soil,1030.0
USGS,mg/kg,"31.8648,-109.3575",point,pb,Concentration of pb,2013-09-18,soil,44.0
